Ticker,Date,Open,High,Low,Close,Adj Close,Volume
CME,2002-12-06,7.800000190734863,8.640000343322754,7.78000020980835,8.579999923706055,4.648514270782471,27551000
CME,2002-12-09,8.539999961853027,8.5600004196167,8.227999687194824,8.404000282287598,4.553160667419434,3149500
CME,2002-12-10,8.40999984741211,8.65999984741211,8.329999923706055,8.550000190734863,4.632259368896484,1723000
CME,2002-12-11,8.539999961853027,9.100000381469728,8.460000038146973,9.01200008392334,4.882564067840576,2549000
CME,2002-12-12,9.01200008392334,9.01200008392334,8.720000267028809,8.781999588012695,4.757953643798828,1355500
CME,2002-12-13,8.781999588012695,8.793999671936035,8.649999618530273,8.729999542236328,4.729777812957764,987500
CME,2002-12-16,8.699999809265137,8.75,8.59000015258789,8.619999885559082,4.670183181762695,798000
CME,2002-12-17,8.600000381469727,8.800000190734863,8.5600004196167,8.654000282287598,4.688605308532715,1646000
CME,2002-12-18,8.640000343322754,8.640000343322754,8.510000228881836,8.534000396728516,4.623593330383301,742000
CME,2002-12-19,8.510000228881836,8.539999961853027,8.434000015258789,8.460000038146973,4.583498001098633,684000
CME,2002-12-20,8.479999542236328,8.920000076293945,8.399999618530273,8.890000343322754,4.81646728515625,904500
CME,2002-12-23,8.869999885559082,8.90999984741211,8.670000076293945,8.680000305175781,4.702691078186035,638500
CME,2002-12-24,8.720000267028809,8.720000267028809,8.592000007629395,8.609999656677246,4.664767265319824,218000
CME,2002-12-26,8.619999885559082,8.630000114440918,8.510000228881836,8.520000457763672,4.616007328033447,325000
CME,2002-12-27,8.5,8.5,8.350000381469727,8.399999618530273,4.550991535186768,830500
CME,2002-12-30,8.460000038146973,8.569999694824219,8.420000076293945,8.46399974822998,4.585667133331299,1076500
CME,2002-12-31,8.454000473022461,8.760000228881836,8.454000473022461,8.732000350952148,4.730865955352783,1778000
CME,2003-01-02,8.732000350952148,8.789999961853027,8.6899995803833,8.744000434875488,4.737367153167725,315000
CME,2003-01-03,8.744000434875488,9.15999984741211,8.704000473022461,9.15999984741211,4.962745666503906,861500
CME,2003-01-06,9.005999565124512,9.670000076293944,9.005999565124512,9.619999885559082,5.21196985244751,1874500
CME,2003-01-07,9.600000381469728,9.720000267028809,9.449999809265137,9.604000091552734,5.2032999992370605,1383000
CME,2003-01-08,9.605999946594238,9.654000282287598,9.534000396728516,9.60200023651123,5.202218055725098,411000
